"logFC" "logCPM" "PValue" "FDR" "promoter_ID"
"JGI_V11_311200.2" 0.515699994213828 4.57636915700325 0.194792530599298 0.365702864876963 "scaffold_37_212431_212446_+"
"JGI_V11_41788" -0.935421673335424 2.93689495630323 0.195169584575914 0.366275687382332 "scaffold_12_1387159_1387160_-"
"JGI_V11_41788.1" -0.453769577671401 4.75298222083206 0.19556703616488 0.366953957852769 "scaffold_9_143085_143101_-"
"JGI_V11_230290" -0.854706735402385 3.00237371254473 0.195767743562652 0.367262883695373 "scaffold_1_978071_978105_-"
"JGI_V11_221069" -0.885954992135797 2.98266406100885 0.195847695701509 0.367345198992165 "scaffold_5_1552874_1552879_+"
"JGI_V11_304652" -0.329036161930297 7.31572756790665 0.196262151372491 0.368054785897989 "scaffold_30_135281_135297_+"
"JGI_V11_104376" 0.618266387471727 4.05415847573016 0.197099187818576 0.369284458060085 "scaffold_9_316186_316190_+"
"JGI_V11_244923" 0.376136243477764 8.49975186119967 0.197681640221665 0.370103353994708 "scaffold_10_962078_962086_-"
"JGI_V11_212574" -0.511369262889742 4.58044702522409 0.198388726653684 0.371290645747925 "scaffold_5_1873422_1873427_-"
"JGI_V11_231046" 0.617449786480185 4.02653098119127 0.198768615118233 0.371773040908063 "scaffold_97_70209_70229_+"
"JGI_V11_304858" 0.607532404214043 4.13622373697407 0.198792517700521 0.371773040908063 "scaffold_40_370582_370628_-"
"JGI_V11_304867" -0.233819719217241 7.60084219607055 0.199540259658009 0.372760679526235 "scaffold_15_1016433_1016470_+"
"JGI_V11_304835" -0.511322222528035 4.42914144348111 0.199607324405394 0.372817568675739 "scaffold_10_878753_878802_-"
"JGI_V11_304878" -0.696339392685917 3.73353828396693 0.201301529122102 0.375434617482309 "scaffold_3_1326103_1326109_-"
"JGI_V11_319521" 0.29555832973773 6.88370753064069 0.201449372756514 0.375637971576558 "scaffold_82_527356_527413_-"
"JGI_V11_319543" -0.481144657232079 7.26381254204916 0.201851971319228 0.376319777360618 "scaffold_9_1409041_1409048_+"
"JGI_V11_52566" 0.531767984049717 4.53431117956133 0.202236195444335 0.376967083692049 "scaffold_171_171480_171522_-"
"JGI_V11_52566.1" -0.414155356281607 5.26649358421812 0.202301475831242 0.377019752633517 "scaffold_61_488047_488049_-"
"JGI_V11_231033" -0.414155356281607 5.26649358421812 0.202301475831242 0.377019752633517 "scaffold_61_488047_488049_-.1"
"JGI_V11_231033.1" 0.692234503876111 3.64849243763171 0.202434519582077 0.377159694734143 "scaffold_20_519350_519375_+"
"JGI_V11_231033.2" 0.271995892116883 6.69516922163024 0.202450642386018 0.377159694734143 "scaffold_23_189532_189589_-"
"JGI_V11_104419" 0.677693553159332 4.14296475437078 0.202928375243804 0.37784231945651 "scaffold_187_174183_174215_-"
"JGI_V11_304824" -0.332449539962222 5.9390476355116 0.203204655161635 0.378287569197611 "scaffold_1_594482_594551_-"
"JGI_V11_304824.1" -0.472445127651419 4.39705671252864 0.203453442932013 0.378681485903252 "scaffold_1_702713_702732_-"
"JGI_V11_52405" 0.211446812608247 8.20825284498426 0.204278357859202 0.37986970746535 "scaffold_1_2079345_2079410_-"
"JGI_V11_304833" 0.535721071607021 4.26322932243091 0.204615087615934 0.380356961882632 "scaffold_163_151414_151433_-"
"JGI_V11_244990" -0.545715935643321 4.25621568012223 0.204691871104965 0.38043024702717 "scaffold_92_2151_2163_+"
"JGI_V11_225168" 0.571036271596695 4.67292358552023 0.204951878111221 0.380705030063219 "scaffold_5_2412713_2412734_+"
"JGI_V11_52530" -0.785365413985668 7.28917039904388 0.205198913879246 0.381094389938421 "scaffold_3_450645_450666_-"
"JGI_V11_304879" -0.796762473663877 3.85657928082456 0.205454269624931 0.38142950366284 "scaffold_13_1376456_1376478_+"
"JGI_V11_334128" 0.363433066558897 5.7240756438536 0.205774839586864 0.381828498521902 "scaffold_11_1538855_1538871_-"
"JGI_V11_334129" 0.363433066558897 5.7240756438536 0.205774839586864 0.381828498521902 "scaffold_11_1538855_1538871_-.1"
"JGI_V11_334151" 0.413193840046748 5.55158101032937 0.205893173276331 0.381965783106737 "scaffold_101_287225_287251_+"
"JGI_V11_334145" 0.486364360941065 5.0271917486957 0.206047620484958 0.382182681129021 "scaffold_13_1086090_1086159_-"
"JGI_V11_334147" 0.490579660066048 9.88285449606447 0.206336157614853 0.382578494718144 "scaffold_3096_6949_6971_-"
"JGI_V11_36393" -0.603219598214858 5.82260997464048 0.206505688138895 0.382823124398029 "scaffold_1_561752_561822_+"
"JGI_V11_334150" 0.509622774052009 6.83732640054921 0.20665920462894 0.383037983388513 "scaffold_91_124302_124369_+"
"JGI_V11_304923" -1.13092273899555 2.99325892337378 0.207595411765906 0.384423363886566 "scaffold_1_1867601_1867602_-"
"JGI_V11_304901" 0.415664512234431 5.16477123115998 0.208088810567229 0.38512692802728 "scaffold_23_190404_190410_-"
"JGI_V11_304901.1" -0.737297457153598 3.64281414838846 0.208327024407906 0.385497744783882 "scaffold_51_877258_877282_+"
"JGI_V11_304901.2" -0.501769986854101 9.21908531286876 0.208666663518524 0.386056074601949 "scaffold_5_1013489_1013511_-"
"JGI_V11_319732" -0.567237435646101 4.19184425108069 0.208717196370086 0.386079420642431 "scaffold_110_97578_97579_-"
"JGI_V11_225197" 0.498834093843735 5.06083100626668 0.208952331894445 0.386444169211974 "scaffold_24_757901_757932_+"
"JGI_V11_304943" -0.356153118203776 5.70885316352636 0.209056584018932 0.386496585886852 "scaffold_155_251212_251260_-"
"JGI_V11_304943.1" -0.445366947026477 4.84016566490101 0.209276239308287 0.386832445975003 "scaffold_1_3208343_3208364_-"
"JGI_V11_304944" -0.445366947026477 4.84016566490101 0.209276239308287 0.386832445975003 "scaffold_1_3208343_3208364_-.1"
"JGI_V11_304907" 0.414244086177049 5.80814121651748 0.209630203206596 0.387346100390631 "scaffold_39_159428_159441_+"
"JGI_V11_128589" 1.13700793624872 3.44966255155145 0.210143611958039 0.387942784729642 "scaffold_1_168298_168301_+"
"JGI_V11_197668" 0.412189391533097 5.58187954045222 0.210346225826848 0.388176081477853 "scaffold_62_279417_279475_-"
"JGI_V11_304921" 0.446038575464263 5.21199143473195 0.210662749078455 0.388619343091651 "scaffold_3_1832654_1832734_+"
"JGI_V11_304900" 0.665145545108418 6.88426274704904 0.211053607162639 0.389199362864389 "scaffold_23_283854_284059_-"
"JGI_V11_304902" -0.380200554229821 5.52814056651878 0.211123260941749 0.389257317792835 "scaffold_4_1888349_1888357_+"
"JGI_V11_319735" 0.44522434586453 5.11819957260853 0.211241251861971 0.389404356935274 "scaffold_115_390825_390878_-"
"JGI_V11_319735.1" -0.431099888719226 4.85493285561654 0.211592748752268 0.389981712315718 "scaffold_29_1041386_1041466_-"
"JGI_V11_304934" 0.432912781066972 5.17303578442095 0.212058169921706 0.390698090159712 "scaffold_86_297211_297246_-"
"JGI_V11_231053" -0.349619086073471 5.38769952909328 0.212453720313016 0.39135604810916 "scaffold_10_268930_268938_-"
"JGI_V11_231053.1" -0.327040206194316 6.37415243935078 0.21255339639207 0.39146684786672 "scaffold_17_378471_378487_-"
"JGI_V11_304937" -0.38409406615112 5.36622717000117 0.212620440071853 0.39146684786672 "scaffold_110_99270_99384_-"
"JGI_V11_128574" 0.438043572056415 8.81382851926596 0.212667642384238 0.39146684786672 "scaffold_14_1318566_1318571_-"
"JGI_V11_104592" 0.524837845078219 4.23275308191589 0.212785366701392 0.391612757838473 "scaffold_79_554241_554272_-"
"JGI_V11_104595" 0.76285690518488 3.76276512918887 0.213123131606187 0.392021829686742 "scaffold_17_847472_847483_+"
"JGI_V11_104595.1" 0.362942721442643 5.64505038528367 0.213353477361252 0.392374654139358 "scaffold_42_858227_858284_+"
"JGI_V11_104595.2" 0.344726413410597 5.5752005834799 0.213604339577753 0.392765075825254 "scaffold_18_939503_939540_-"
"JGI_V11_225204" -0.378639713383626 6.7732777131348 0.213902426033114 0.393100235389857 "scaffold_3_3654509_3654598_-"
"JGI_V11_304946" -0.291261519906562 6.65380391206234 0.214190949244124 0.393559443549787 "scaffold_21_54398_54484_+"
"JGI_V11_304949" 0.226749848887995 7.77613112566266 0.214350086573484 0.393780792274541 "scaffold_102_167404_167531_+"
"JGI_V11_304905" 0.504988280259863 4.6146018693609 0.214841961491897 0.394527440614949 "scaffold_26_790206_790255_+"
"JGI_V11_304906" -0.534952161200582 6.58790830858837 0.214852658876739 0.394527440614949 "scaffold_19_209814_209822_+"
"JGI_V11_304910" 0.725731410918645 3.786976212849 0.214941738842176 0.394527440614949 "scaffold_110_50598_50616_+"
"JGI_V11_304951" -0.678130020834124 4.4660494554733 0.214950234757119 0.394527440614949 "scaffold_38_425045_425070_-"
"JGI_V11_304957" -0.346222858392495 5.88463698301016 0.215205568296469 0.39471150971955 "scaffold_3_1222726_1222746_+"
"JGI_V11_304961" -0.379214370023395 5.20675863366575 0.215912865774234 0.39576367073537 "scaffold_17_662977_663072_-"
"JGI_V11_304917" 0.555835288614516 4.78658132334216 0.216142852796875 0.396073901391142 "scaffold_188_154423_154425_-"
"JGI_V11_319840" 0.479142330953096 4.8740609265155 0.21650430515641 0.396664868551228 "scaffold_29_593130_593185_+"
"JGI_V11_231056" 0.659994960102676 3.78383187743619 0.216607546351801 0.39673732850475 "scaffold_5_976118_976127_-"
"JGI_V11_304975" 0.740751486355543 5.36570054914873 0.216621776145184 0.39673732850475 "scaffold_29_1234132_1234259_+"
"JGI_V11_319865" 0.47455460047466 4.7192194480526 0.216685657533424 0.396782961816734 "scaffold_87_168100_168154_+"
"JGI_V11_319865.1" -0.392999863196924 6.13631102641664 0.216890457981801 0.397086575625437 "scaffold_9_883623_883626_+"
"JGI_V11_304982" -0.42227879388799 10.4819685062235 0.217003062375874 0.397221316587007 "scaffold_17_1407320_1407333_+"
"JGI_V11_225254" 0.467304011812085 4.83926914200302 0.217314045510613 0.397647605648621 "scaffold_2_374463_374585_-"
"JGI_V11_225254.1" -0.175508987483784 11.5663758377648 0.21743582491033 0.397798958868467 "scaffold_8_1007136_1007213_-"
"JGI_V11_304984" -0.175508987483784 11.5663758377648 0.21743582491033 0.397798958868467 "scaffold_8_1007136_1007213_-.1"
"JGI_V11_231057" -0.616576918958703 3.82222440912484 0.21759711488921 0.397879587164092 "scaffold_5_29255_29275_-"
"JGI_V11_304990" -0.853046234381854 4.35167577830384 0.217949052061936 0.398397607441823 "scaffold_70_178385_178391_-"
"JGI_V11_104736" 0.433956946108167 5.55346919019019 0.218194688117088 0.398685897917873 "scaffold_115_376963_376999_+"
"JGI_V11_104736.1" -0.614946309485814 3.51391497758324 0.218276032963351 0.398762978770326 "scaffold_21_783581_783644_-"
"JGI_V11_305002" -0.379526080354765 5.46580852214944 0.218462347280688 0.39896020128394 "scaffold_5_2149961_2149964_-"
"JGI_V11_104773" 0.364354026621593 5.9035445996316 0.218683742254645 0.399221324377744 "scaffold_115_387466_387536_-"
"JGI_V11_52849" 0.502497577254544 4.91647236254727 0.219721398882434 0.400684635533636 "scaffold_2_3532021_3532048_-"
"JGI_V11_305007" 0.340327853734715 7.06912095680153 0.220159469526254 0.401411616505971 "scaffold_24_593900_593935_-"
"JGI_V11_305009" 0.255177843261351 7.40113094771396 0.220508250794267 0.401975567103118 "scaffold_89_650702_650734_+"
"JGI_V11_305009.1" 0.504264970006098 4.99753220376986 0.220737127270655 0.402320774475941 "scaffold_2_186235_186240_+"
"JGI_V11_319968" -0.324903772729809 5.97813178246186 0.221076266654773 0.402794708059681 "scaffold_5_1763986_1763992_+"
"JGI_V11_197829" 0.409408850092512 5.39965432636799 0.221297246644825 0.403125199031172 "scaffold_6_524863_524939_+"
"JGI_V11_225247" 0.369751986033047 5.33385155670346 0.221625371751874 0.403506375925145 "scaffold_100_217287_217297_-"
"JGI_V11_52875" -0.26074032121742 6.86198685258685 0.222031912466375 0.403957649570324 "scaffold_28_1026186_1026218_-"
"JGI_V11_197724" -0.396492391741495 5.2390200657456 0.222288966811674 0.404264007617976 "scaffold_11_1657614_1657620_+"
"JGI_V11_245327" -0.396492391741495 5.2390200657456 0.222288966811674 0.404264007617976 "scaffold_11_1657614_1657620_+.1"
"JGI_V11_304987" 1.07962721488777 3.04369595178734 0.222537226741824 0.404587855724334 "scaffold_45_726248_726253_-"
"JGI_V11_304987.1" 0.28476660634247 6.25079101934938 0.222619659699954 0.404665475673801 "scaffold_11_1051358_1051381_-"
"JGI_V11_304988" -0.785754473027966 4.74222456394799 0.222968606939138 0.405227436098741 "scaffold_54_757195_757348_+"
"JGI_V11_245336" 0.942552369456255 3.10822405188646 0.223038274182643 0.405281717701972 "scaffold_4_1857289_1857314_+"
"JGI_V11_225264" 0.93095578460055 3.62176336421709 0.223449091693767 0.405827431237551 "scaffold_101_48225_48300_+"
"JGI_V11_299653" 0.93095578460055 3.62176336421709 0.223449091693767 0.405827431237551 "scaffold_101_48225_48300_+.1"
"JGI_V11_299653.1" 0.582970982201393 4.2302567580327 0.223554003623511 0.405827431237551 "scaffold_4_1140011_1140021_+"
"JGI_V11_304991" -0.264043630091293 6.46798726717776 0.223617570133939 0.405827431237551 "scaffold_6_104091_104177_+"
"JGI_V11_304993" -0.264043630091293 6.46798726717776 0.223617570133939 0.405827431237551 "scaffold_6_104091_104177_+.1"
"JGI_V11_304993.1" -0.562223760959229 4.22045788797956 0.223745209327375 0.405986718920288 "scaffold_61_647485_647495_+"
"JGI_V11_304993.2" 0.41242801093283 5.16968979932907 0.223823782903604 0.40605693591794 "scaffold_45_594524_594597_+"
"JGI_V11_231060" 0.53247369546833 4.43749428506423 0.224292690770851 0.406473121573158 "scaffold_142_95404_95410_+"
"JGI_V11_128610" -0.631635476525446 3.25791266150753 0.224391925847277 0.406521983081161 "scaffold_8_1921372_1921406_-"
"JGI_V11_231062" 0.499277270660937 4.93931457751011 0.224399495914682 0.406521983081161 "scaffold_9_202305_202381_-"
"JGI_V11_212849" -0.773027860464312 3.54407342788197 0.224563063147106 0.4067459395281 "scaffold_9_305253_305264_-"
"JGI_V11_197788" -0.346293635832182 5.46772132685991 0.224721305802934 0.406907822816021 "scaffold_1_3861572_3861623_-"
"JGI_V11_305004" 0.471553495447985 4.71563184710345 0.224732357411107 0.406907822816021 "scaffold_35_351425_351474_-"
"JGI_V11_231065" 0.599531851961632 4.33099503255398 0.22624031370941 0.408983687999809 "scaffold_15_1002779_1002892_+"
"JGI_V11_319965" -0.303766721980466 6.00194852040712 0.226289712093998 0.408988777869067 "scaffold_17_583479_583499_+"
"JGI_V11_319965.1" -0.710252509182661 2.91708241835953 0.226323457064931 0.408988777869067 "scaffold_20_1213269_1213275_-"
"JGI_V11_305054" -0.374414409453269 7.37356509111854 0.226378369863412 0.409015425890547 "scaffold_52_624309_624340_-"
"JGI_V11_305016" -0.322314165371311 6.50961909283035 0.226790664939788 0.409614994870851 "scaffold_121_294086_294118_-"
"JGI_V11_305017" -0.481452916298315 4.81686237129128 0.227067804779019 0.410042818951011 "scaffold_23_31385_31388_-"
"JGI_V11_305061" 0.59148713767402 3.79182847484345 0.227214141889422 0.410234327457444 "scaffold_80_250751_250829_-"
"JGI_V11_118270" -0.384978103970422 5.00504419260979 0.227608533771968 0.410873550682493 "scaffold_1_2083449_2083540_+"
"JGI_V11_219609" 0.350291320024698 5.87597812399754 0.227894593294139 0.411317022955374 "scaffold_21_539922_540013_-"
"JGI_V11_305070" -1.18479649693389 2.92189570989771 0.227950323041052 0.411344699544043 "scaffold_13_742255_742263_+"
"JGI_V11_266578" -0.223739548086602 8.42279909866416 0.228124587188496 0.411580062249984 "scaffold_12_293796_293876_+"
"JGI_V11_305067" -0.403125153281843 4.85722941202743 0.228161588078283 0.411580062249984 "scaffold_30_540087_540125_-"
"JGI_V11_305065" 0.419811076911347 5.90577819658057 0.228455652286164 0.411895049030506 "scaffold_26_851043_851077_+"
"JGI_V11_319998" -0.2516430938216 8.28910098331895 0.228591710972435 0.41199104297917 "scaffold_2_1648793_1648870_-"
"JGI_V11_104852" -0.316869098206606 6.44069034412719 0.22903671850516 0.412574014600752 "scaffold_6_2118920_2118977_+"
"JGI_V11_188369" 0.344374661062942 5.86426240328009 0.229439948977446 0.413227272804623 "scaffold_30_631195_631217_-"
"JGI_V11_212918" 0.378348718916161 5.57090175572083 0.229770379456271 0.41374920848863 "scaffold_51_425859_425915_+"
"JGI_V11_245609" 0.460474767744346 4.88208851755001 0.230177161961328 0.414378169239274 "scaffold_11_1547254_1547305_-"
"JGI_V11_245666" 0.910028753113388 3.27478754266495 0.230245135665242 0.414384272972633 "scaffold_13_1540490_1540509_-"
"JGI_V11_197867" -0.433443079519618 5.91199918310017 0.230590877418953 0.414933186915922 "scaffold_23_321968_322003_+"
"JGI_V11_104949" 0.339829555349066 5.7509945479415 0.230667331508787 0.414997426988335 "scaffold_15_669825_669887_+"
"JGI_V11_305084" -0.621524906060634 3.58474952490758 0.230796136262435 0.41514256068208 "scaffold_10_1835583_1835584_+"
"JGI_V11_305084.1" 0.332592919082284 7.50483562262398 0.230829537325143 0.41514256068208 "scaffold_51_541347_541396_-"
"JGI_V11_305087" 0.419305857243997 5.99576593998907 0.231130398400992 0.415463521079842 "scaffold_63_380989_381250_+"
"JGI_V11_319993" -0.157264151751319 8.86858766789822 0.231940649179411 0.416763613677671 "scaffold_8_1453634_1453753_-"
"JGI_V11_319994" -0.385450244268935 4.86729806273509 0.231976447247868 0.416763613677671 "scaffold_121_123845_123948_-"
"JGI_V11_320097" 0.880790477930933 2.69954570895118 0.232154132690408 0.416935720138699 "scaffold_17_539044_539051_+"
"JGI_V11_305105" -0.451916419721078 5.14130711958271 0.232246562090666 0.417028168183609 "scaffold_2_809353_809360_-"
"JGI_V11_305080" 0.669443796045939 4.41546596837113 0.232467489425819 0.417277709293691 "scaffold_9449_631_657_-"
"JGI_V11_305108" 0.299380982532361 6.96830629810924 0.233225073605593 0.418268919430389 "scaffold_6_1480383_1480511_+"
"JGI_V11_305110" 0.292230944574742 6.33099540334597 0.233579768778532 0.418831270553229 "scaffold_30_888922_888936_-"
"JGI_V11_320163" -0.25140838775467 6.57113204343288 0.233822494743472 0.419118898780634 "scaffold_145_165727_165770_-"
"JGI_V11_266635" -0.44308341831384 4.60256023595444 0.233895694558743 0.419176321311453 "scaffold_63_393325_393450_+"
"JGI_V11_266636" -0.693919887519288 3.76892803798793 0.233954420889479 0.419176753791817 "scaffold_143_92820_92824_+"
"JGI_V11_305121" 0.315441046925206 6.16424601431142 0.234007182574244 0.419176753791817 "scaffold_849_3991_4070_+"
"JGI_V11_305132" 0.535481950289709 5.80454195590985 0.234019428980309 0.419176753791817 "scaffold_56_404568_404630_-"
"JGI_V11_245794" -0.6501926056875 3.5474602581245 0.23420317432029 0.419432100616165 "scaffold_1_120715_120736_+"
"JGI_V11_305126" -0.27218985245365 6.17104210732296 0.234493189872474 0.419803824274156 "scaffold_85_191083_191282_+"
"JGI_V11_305141" -0.419088609791952 5.2350328605755 0.2349156131984 0.420412247662444 "scaffold_11_1894196_1894202_+"
"JGI_V11_320247" -0.378903249517904 5.19905447695682 0.235473539460854 0.421336681133347 "scaffold_63_45139_45145_-"
"JGI_V11_53209" 0.387410597558418 5.32888408384872 0.235823704454569 0.421740917186666 "scaffold_32_565535_565588_-"
